"log.SL","logit.TA"
1.48514278940641,-0.400756566242522
1.45740138491527,-0.646358630040441
1.09873717578349,1.4368826678292
-0.0259805525201289,-1.09103460513856
-0.388988197305386,-0.0469990821779508
-0.372239398244803,-0.159341059833151
0.531334599369208,-1.55258034680248
-0.606996792956555,0.0146070517298145
-0.54912463356092,0.0654879035285455
1.41109038147731,-0.513870476849292
1.02345775328008,1.5380834406709
1.42717248242959,-0.554683617470624
0.0836532713106184,-0.994497380078872
-1.05397391956107,0.475979754658983
-1.42307199128548,0.993099727842598
1.48911570537493,-0.671537010083661
0.366126597088194,-1.51673904764937
1.1158058662007,1.56120224593574
1.49861254684598,-0.575751948433685
0.459199837090467,-1.50766098395151
0.540031997704018,-1.61416208497545
0.495655624893874,-1.52458698875714
0.105983626392172,-0.998859113881202
-0.530865275152315,0.0368936787448139
-0.997845009431042,0.38727569509866
-1.16454879638238,0.552113781680715
-0.555349482224418,0.0408575227017769
-1.13793813665155,0.602762854098409
-0.911428928345056,0.556614332520495
-0.494869526931764,0.106425837901039
0.362411484384228,-1.31249548481968
1.04548869371665,1.61432829744946
-0.518219561471018,0.0264453391353859
1.42568684000387,-0.549790548770992
-0.479076445915643,-0.0269795627882146
-0.0323071802885566,-1.08837972906397
1.54778877665152,-0.48329060514828
-1.03646984491029,0.622598826399077
1.46733197606344,-0.663022423969839
-0.0511651304685613,-0.936220572505126
-0.974509426254383,0.415008022744524
0.496148702774306,-1.35193873374757
-1.02674504826793,0.520550055941449
1.03760762292685,1.40500276720246
-0.579872549724556,-0.0771187714291379
-1.40726773877226,1.00091383294462
1.57896874938567,-0.39703347271442
-0.974079053030197,0.422530083871314
-1.5088443151442,1.04575819336088
-0.587408212734847,0.100962278227543
0.480710503917444,-1.50719709308162
-0.557538033110118,0.0470553096066169
-0.6098566155255,0.0136395196117691
-1.36219237897276,1.04873612173896
1.0467537198193,1.49684906492457
-1.35663739258027,0.997755292292968
0.117521305589049,-1.03254970477694
0.903852800685155,1.60782268929597
0.0134659298560232,-0.983683372138961
-1.11402557579651,0.518453985621198
-0.977341915294878,0.58309837517888
0.973977533535932,1.35408686698567
-0.554646023183752,0.0712104264148847
1.5486738430466,-0.41217641513252
1.13511376196814,1.64875848643788
-1.03342837556594,0.635751528793788
0.996094609863453,1.39891922550474
-1.37532283526676,1.12372137297815
-0.692121473976374,-0.0226952710840917
1.04870285093606,1.53418495249133
0.906123312577494,1.36727118901942
-1.56471179126809,1.00528177917512
0.467034881133487,-1.54276042959923
0.266203271871622,-0.950821127869484
-0.873378706383034,0.351584782650401
-1.51329364732928,1.04316857045021
1.62961969580051,-0.483521766582762
-0.439126031101514,-0.117923110914533
-1.552799914584,1.09084993589363
1.01500883329985,1.48323444497587
-0.495847353453108,0.202689218511115
0.0482761874593087,-0.94096457090426
0.0607457442844821,-0.823718422115594
0.0530183597728978,-0.951614178098693
-0.900742685098787,0.540529383496936
1.47405583253846,-0.500187243454789
